"Product ID;Image;Name;Reference;Category;""Price (tax excl.)"";""Price (tax incl.)"";Quantity;Status;Position",,
"1306;https://mlicanada.com//2oz-wide-portion-cup-black-12520-cs.jpg;""2oz Wide Portion Cup Black (125*20/cs)"";PC200XB;Products;0.000000;0;0;1",,
"1307;https://mlicanada.com//25oz-plastic-wide-portion-cup-125-x-20-cs.jpg;""2.5oz Plastic Wide Portion Cup (125 x 20/cs)"";PC250XB;Products;0.000000;0;0;1",,
"1308;https://mlicanada.com/70/35oz-plastic-wide-portion-cup-125x20.jpg;""3.5oz Plastic Wide Portion Cup (125x20)"";PC350XB;Products;0.000000;0;0;1",,
"1309;https://mlicanada.com//55oz-plastic-wide-portion-cup-125x20.jpg;""5.5oz Plastic Wide Portion Cup (125x20)"";PC550XB;Products;0.000000;0;0;1",,
"1310;https://mlicanada.com//690-30dr-red-large-heart-pan.jpg;""690-30DR Red Large Heart Pan"";PCA69030DR;Products;0.000000;0;0;1",,
"1311;https://mlicanada.com//pop-up-foil-sheets-9-x-1075.jpg;""Pop-up foil sheets 9 x 10.75"""""";PCA712;Products;0.000000;0;0;1",,
"1312;https://mlicanada.com//eh8-9801-8-deep-black-showcake.jpg;""EH8-9801 8 Deep Black Showcake"";PCAEH89801;Products;0.000000;0;0;1",,
"1313;https://mlicanada.com//plastic-cake-knife-100-pk12pks.jpg;""Plastic Cake Knife (100/pk*12pks)"";PCAK-ZD02;Products;0.000000;0;0;1",,
"1314;https://mlicanada.com//p690-dome-lid-large-heart.jpg;""P690 Dome Lid Large Heart"";PCAP690;Products;0.000000;0;0;1",,
"1315;https://mlicanada.com//ebony-pressware-tray.jpg;""Ebony Pressware Tray"";PCAPEP5613;Products;0.000000;0;0;1",,
"1316;https://mlicanada.com//pep6815-ebony-pressware-tray.jpg;""PEP6815 Ebony Pressware Tray"";PCAPEP6815;Products;0.000000;0;0;1",,
"1317;https://mlicanada.com//ebony-pressware-tray.jpg;""Ebony Pressware Tray"";PCAPEP6816;Products;0.000000;0;0;1",,
"1318;https://mlicanada.com//3x6-paper-card-board-24-x-100-pcs.jpg;""3x6""""  Paper Card Board (24 x 100 pcs.)"";PCard3x6;Products;0.000000;0;0;1",,
"1319;https://mlicanada.com//4-1-8-x-6-paper-card-n-size-425-x-65-.jpg;""4 1/8 x 6 Paper Card ( N Size 4.25 x 6.5 )"";PCard4186;Products;0.000000;0;0;1",,
"1320;https://mlicanada.com//6x6-paper-card-board.jpg;""6x6""""  Paper Card Board"";PCard6x6;Products;0.000000;0;0;1",,
"1321;https://mlicanada.com//0184-medium-rect-foam-cont.jpg;""0184 Medium Rect. Foam Cont."";PCAY0184;Products;0.000000;0;0;1",,
"1322;https://mlicanada.com//0188-med-hinge-unit-fst-1a.jpg;""0188-Med  Hinge Unit FST-1A"";PCAY0188;Products;0.000000;0;0;1",,
"1323;https://mlicanada.com//8-foam-container.jpg;""8"""" Foam Container"";PCAY0801;Products;0.000000;0;0;1",,
"1324;https://mlicanada.com//3-comp-foam-hinged-container.jpg;""3 Comp. Foam Hinged Container"";PCAY0803;Products;0.000000;0;0;1",,
"1325;https://mlicanada.com//med-rect-cont.jpg;""MED Rect. Cont."";PCAY10168;Products;0.000000;0;0;1",,
"1326;https://mlicanada.com//14x10x5-plastic-cake-box.jpg;""14x10x5 Plastic Cake Box"";PCAY9714;Products;0.000000;0;0;1",,
"1327;https://mlicanada.com//10x5x5-clear-dome-black-base-425in-bar-cake-combo.jpg;""10x5x5 Clear Dome Black Base (4.25in Bar Cake Combo)"";PCA-YBCB425R;Products;0.000000;0;0;1",,
"1328;https://mlicanada.com//oriented-polystyrene-medium-chicken-roaster-with-vent-and-dry-zip-dome.jpg;""ORIENTED POLYSTYRENE MEDIUM CHICKEN ROASTER WITH VENT AND DRY ZIP DOME"";PCAYC6007DPPZ;Products;0.000000;0;0;1",,
"1329;https://mlicanada.com//yya9759-1-pint-clamshell-apet.jpg;""YYA9759 1 Pint Clamshell APET"";PCAYYA9759;Products;0.000000;0;0;1",,
"1330;https://mlicanada.com//b838-24-oz-black-rect-plastic-container.jpg;""(B838) 24 oz Black Rect. Plastic container"";PCB24;Products;0.000000;0;0;1",,
"1331;https://mlicanada.com//9-plastic-square-box-hinge-lid-l-200.jpg;""9"""" Plastic Square Box Hinge Lid (L-200)"";PCC1-V200;Products;0.000000;0;0;1",,
"1332;https://mlicanada.com//6-plastic-square-box-hinge-lid.jpg;""6"""" Plastic Square Box Hinge Lid"";PCC1-V400;Products;0.000000;0;0;1",,
"1333;https://mlicanada.com//embassy-supreme-facial-tissue-2-ply-100-b-x-18.jpg;""Embassy Supreme Facial Tissue 2 Ply (100/B x 18)"";PCFTSCOTTIES;Products;0.000000;0;0;1",,
"1334;https://mlicanada.com//025-x-35-green-twist-tie-250-bundle.jpg;""0.25""""  x  3.5"""" Green Twist Tie (250/bundle)"";PCI143GRN;Products;0.000000;0;0;1",,
"1335;https://mlicanada.com//1-2-x-6-bin-ties.jpg;""1/2 x 6"""" Bin Ties"";PCIBIN6;Products;0.000000;0;0;1",,
"1336;https://mlicanada.com//java-jacket-for-8oz.jpg;""JAVA Jacket for 8oz"";PCJJ8;Products;0.000000;0;0;1",,
"1337;https://mlicanada.com//plastic-lid-for-pc200xb-125x20.jpg;""Plastic lid for PC200XB (125x20)"";PCL200X;Products;0.000000;0;0;1",,
"1338;https://mlicanada.com//plastic-lid-for-pc250xb-pc350xb-125x20.jpg;""Plastic lid for PC250XB/PC350XB (125x20)"";PCL350X;Products;0.000000;0;0;1",,
"1339;https://mlicanada.com//plastic-lid-for-pc550xb-125x20.jpg;""Plastic lid for PC550XB (125x20)"";PCL550X;Products;0.000000;0;0;1",,
"1340;https://mlicanada.com//knife-fork-spoon-w-napkin-salt-pepper.jpg;""Knife Fork Spoon w Napkin Salt Pepper"";PCombo;Products;0.000000;0;0;1",,
"1341;https://mlicanada.com//8x8x4-plastic-box-clear-hinge-lid.jpg;""8x8x4 Plastic Box Clear Hinge Lid"";PCP88004;Products;0.000000;0;0;1",,
"1342;https://mlicanada.com//16oz-max-s-hd-paper-coffee-cup.jpg;""16oz Max's HD Paper Coffee Cup"";PCup16-Max's;Products;0.000000;0;0;1",,
"1343;https://mlicanada.com//4-oz-microwavable-clear-cups.jpg;""4 oz Microwavable Clear Cups"";PCupM4;Products;0.000000;0;0;1",,
"1344;https://mlicanada.com//flat-lids-for-pcupm4-cup.jpg;""Flat Lids for PCupM4 cup"";PCupM4-Lid;Products;0.000000;0;0;1",,
"1346;https://mlicanada.com//color-plastic-cake-wrap.jpg;""Color Plastic Cake Wrap"";PCWrap-Color;Products;0.000000;0;0;1",,
"1347;https://mlicanada.com//golden-plastic-cake-wrap-25x12.jpg;""Golden  Plastic Cake Wrap 2.5x12"""""";PCWrapGold;Products;0.000000;0;0;1",,
"1348;https://mlicanada.com//opp-cake-wrap.jpg;""OPP Cake Wrap"";PCWrap-ML;Products;0.000000;0;0;1",,
"1349;https://mlicanada.com//plastic-cake-wrap.jpg;""Plastic Cake Wrap"";PCWrapRoll;Products;0.000000;0;0;1",,
"1350;https://mlicanada.com//5-comp-bento-box.jpg;""5 Comp. Bento Box"";P-D88;Products;0.000000;0;0;1",,
"1351;https://mlicanada.com//5-comp-bento-box.jpg;""5 Comp. Bento Box"";P-D88L;Products;0.000000;0;0;1",,
"1352;https://mlicanada.com//da24-24-oz-7-white-plast-cont-800p.jpg;""DA24 24 oz 7"""" white plast. cont' (800P)"";PDA24;Products;0.000000;0;0;1",,
"1353;https://mlicanada.com//da24-24oz-rnd-container.jpg;""DA24 24oz Rnd Container"";PDA24B;Products;0.000000;0;0;1",,
"1354;https://mlicanada.com//lids-for-da24-7-plastic-container.jpg;""Lids for DA24 7"""" Plastic Container"";PDA24-Lid;Products;0.000000;0;0;1",,
"1355;https://mlicanada.com//700ml-black-red-bowl.jpg;""700ml Black Red Bowl"";P-DO700;Products;0.000000;0;0;1",,
"1356;https://mlicanada.com//lids-for-do700.jpg;""Lids for DO700"";P-DO700L;Products;0.000000;0;0;1",,
"1357;https://mlicanada.com//pearl-wrap-string.jpg;""Pearl Wrap String"";PearlString;Products;0.000000;0;0;1",,
"1358;https://mlicanada.com//pearl-wrap-string-500y.jpg;""Pearl Wrap String 500Y"";PearlString-500;Products;0.000000;0;0;1",,
"1359;https://mlicanada.com//singlefold-towel-natural-h165.jpg;""Singlefold Towel Natural (H165)"";PER101750;Products;0.000000;0;0;1",,
"1360;https://mlicanada.com//101377-multifold-towel-natural-16x250.jpg;""(101377) Multifold Towel Natural  (16x250)"";PER101751;Products;0.000000;0;0;1",,
"1361;https://mlicanada.com//multifold-towel-white-16x250.jpg;""Multifold Towel White (16x250)"";PER101759;Products;0.000000;0;0;1",,
"1362;https://mlicanada.com//singlefold-white-towel.jpg;""Singlefold White Towel"";PER101766;Products;0.000000;0;0;1",,
"1363;https://mlicanada.com//roll-towel-12x425-natural.jpg;""Roll Towel 12""""x425' Natural"";PER101767;Products;0.000000;0;0;1",,
"1364;https://mlicanada.com//jr-dispenser-napkin-white.jpg;""Jr. Dispenser Napkin White"";PER2550;Products;0.000000;0;0;1",,
"1365;https://mlicanada.com//center-pull-towel-2ply.jpg;""Center Pull Towel 2ply"";PER2650;Products;0.000000;0;0;1",,
"1366;https://mlicanada.com//kitchen-towel-85sheets-x-30-rolls.jpg;""Kitchen Towel 85sheets x 30 Rolls"";PER4073;Products;0.000000;0;0;1",,
"1367;https://mlicanada.com//b180-select-2-ply-toilet-tissue.jpg;""B180 Select 2 ply Toilet Tissue"";PER74058;Products;0.000000;0;0;1",,
"1368;https://mlicanada.com//2550-junior-dispenser-napkin-1-ply-18x500.jpg;""2550 Junior Dispenser Napkin 1 Ply (18x500)"";PER882550;Products;0.000000;0;0;1",,
"1369;https://mlicanada.com//pet-paper-baking-mold-190x80x50.jpg;""PET/Paper Baking Mold 190x80x50"";PET1908050;Products;0.000000;0;0;1",,
"1370;https://mlicanada.com//plastic-forks.jpg;""Plastic Forks"";PFork;Products;0.000000;0;0;1",,
"1371;https://mlicanada.com//70043-fork-medium-duty-white.jpg;""(70043) Fork Medium Duty White"";PFork70043;Products;0.000000;0;0;1",,
"1372;https://mlicanada.com//bio-brown-plastic-fork.jpg;""Bio Brown Plastic Fork"";PFork-Bio;Products;0.000000;0;0;1",,
"1373;https://mlicanada.com//plastic-fork-black-individual-pack.jpg;""Plastic Fork Black Individual pack"";PFork-BLK;Products;0.000000;0;0;1",,
"1374;https://mlicanada.com//heavy-duty-plastic-fork-white.jpg;""Heavy Duty Plastic Fork (White)"";PFork-HD;Products;0.000000;0;0;1",,
"1375;https://mlicanada.com//black-heavy-duty-fork.jpg;""Black Heavy Duty Fork"";PFork-HDB;Products;0.000000;0;0;1",,
"1376;https://mlicanada.com//5-plastic-box.jpg;""5"""" Plastic Box"";PH014;Products;0.000000;0;0;1",,
"1377;https://mlicanada.com//14-party-tray.jpg;""14"""" Party Tray"";P-HP64;Products;0.000000;0;0;1",,
"1378;https://mlicanada.com//plastic-black-tray-w-lid.jpg;""Plastic Black Tray w Lid"";PHT124;Products;0.000000;0;0;1",,
"1379;https://mlicanada.com//plastic-ice-cream-cup-flower-style-clear.jpg;""Plastic Ice-Cream Cup Flower Style Clear"";PICup-Clear;Products;0.000000;0;0;1",,
"1380;https://mlicanada.com//4l-pail-lid.jpg;""4L Pail Lid"";PIN82040-L;Products;0.000000;0;0;1",,
"1381;https://mlicanada.com//4l-white-pail.jpg;""4L White Pail"";PIN82040WHI;Products;0.000000;0;0;1",,
"1382;https://mlicanada.com//gen-pak-9012.jpg;""Gen Pak 9012"";PIN9012CLR;Products;0.000000;0;0;1",,
"1383;https://mlicanada.com//pizza-bag-for-delivery.jpg;""Pizza Bag For Delivery"";PizzaBag;Products;0.000000;0;0;1",,
"1384;https://mlicanada.com//plastic-box-hinge-lid.jpg;""Plastic Box Hinge Lid"";PJ038;Products;0.000000;0;0;1",,
"1385;https://mlicanada.com//j041-square-plastic-cont.jpg;""J041 Square Plastic Cont."";PJ041;Products;0.000000;0;0;1",,
"1386;https://mlicanada.com//j044-v25-plastic-container-w-hinge-lid.jpg;""(J044/V25) Plastic Container w Hinge Lid"";PJ044;Products;0.000000;0;0;1",,
"1387;https://mlicanada.com//j046-plastic-container-hinge-lid.jpg;""(J046) Plastic Container Hinge Lid"";PJ046;Products;0.000000;0;0;1",,
"1388;https://mlicanada.com//plastic-box-hinge-lid.jpg;""Plastic Box Hinge Lid"";PJ048;Products;0.000000;0;0;1",,
"1389;https://mlicanada.com//j052-rect-plastic-cont.jpg;""J052 Rect. Plastic Cont."";PJ052;Products;0.000000;0;0;1",,
"1390;https://mlicanada.com//8x8x3-plastic-box-hinge-lid.jpg;""8x8x3 Plastic Box Hinge Lid"";PJ078;Products;0.000000;0;0;1",,
"1392;https://mlicanada.com//j130bsa-rec-box-w-lid.jpg;""(J130BSA)  Rec. Box w Lid"";PJ130;Products;0.000000;0;0;1",,
"1393;https://mlicanada.com//f1003-plastic-box-75-x-475-x-35-hinge-lid.jpg;""(F1003) Plastic box 7.5 x 4.75 x 3.5"""" Hinge Lid"";PJ156;Products;0.000000;0;0;1",,
"1394;https://mlicanada.com//v22-8-mini-tart-box.jpg;""(V22) 8 Mini Tart Box"";PJ202;Products;0.000000;0;0;1",,
"1395;https://mlicanada.com//white-slotted-roll-towels-12-425-.jpg;""White slotted roll towels 12/425'"";PJ981124/SLW;Products;0.000000;0;0;1",,
"1396;https://mlicanada.com//kraft-i-slot-roll-towel.jpg;""Kraft """"I"""" Slot Roll Towel"";PJ98168C/I;Products;0.000000;0;0;1",,
"1397;https://mlicanada.com//4-comp-bento-box.jpg;""4 Comp. Bento Box"";P-K168;Products;0.000000;0;0;1",,
"1398;https://mlicanada.com//pal-pak-plastic-container-02001.jpg;""Pal-Pak Plastic Container 02001"";PK2001;Products;0.000000;0;0;1",,
"1399;https://mlicanada.com//9505104-pk32tc-32oz-deli-cup-500-cs.jpg;""(9505104) PK32TC 32oz Deli Cup (500/cs)"";PK32TC;Products;0.000000;0;0;1",,
"1400;https://mlicanada.com//bento-box-6-comp.jpg;""Bento Box 6 Comp."";P-K868;Products;0.000000;0;0;1",,
"1401;https://mlicanada.com//lid-for-k868.jpg;""Lid for K868"";P-K868-L;Products;0.000000;0;0;1",,
"1402;https://mlicanada.com//9505466-polypro-thermo-formed-lid-500-cs.jpg;""(9505466) PolyPro Thermo Formed Lid (500/cs)"";PK-Lid;Products;0.000000;0;0;1",,
"1403;https://mlicanada.com//plastic-knife.jpg;""Plastic Knife"";PKnife;Products;0.000000;0;0;1",,
"1404;https://mlicanada.com//plastic-knife-med-duty-white.jpg;""Plastic Knife Med Duty White"";PKnife70041;Products;0.000000;0;0;1",,
"1405;https://mlicanada.com//91912-black-plastic-knife.jpg;""91912 Black Plastic Knife"";PKnife91912;Products;0.000000;0;0;1",,
"1406;https://mlicanada.com//20pp-heavy-duty-knife.jpg;""20PP Heavy Duty Knife"";PKnife-HD;Products;0.000000;0;0;1",,
"1407;https://mlicanada.com//p-s-deli-cup-lid.jpg;""P/S Deli Cup Lid"";PL210;Products;0.000000;0;0;1",,
"1408;https://mlicanada.com//pl32-plastic-lid-for-fh32-bowl.jpg;""PL32 Plastic Lid for FH32 bowl"";PL32;Products;0.000000;0;0;1",,
"1412;https://mlicanada.com//paper-bowl-1000ml-33oz.jpg;""Paper Bowl 1000ml (33oz)"";PLCB-1000;Products;0.000000;0;0;1",,
"1413;https://mlicanada.com//paper-lid-for-plcb-1000.jpg;""Paper lid for PLCB-1000"";PLCB-1000-Lid;Products;0.000000;0;0;1",,
"1414;https://mlicanada.com//32oz-sugarcane-bowl-8pk50.jpg;""32oz Sugarcane Bowl (8pk*50)"";PLCB-32;Products;0.000000;0;0;1",,
"1415;https://mlicanada.com//32oz-sugarcane-bowl-10pk50.jpg;""32oz Sugarcane Bowl (10pk*50)"";PLCB-32-500;Products;0.000000;0;0;1",,
"1416;https://mlicanada.com//clear-plastic-lid-for-plcb-32-flat-4pk100.jpg;""Clear plastic lid for PLCB-32 Flat (4pk*100)"";PLCB-Lid;Products;0.000000;0;0;1",,
"1426;https://mlicanada.com/298/9100-lids-heart-shape.jpg;""9100 Lids Heart Shape"";P-LD9100;Lid;0.000000;0;0;1",,
"1427;https://mlicanada.com//pe-63x14-grape-bag.jpg;""PE 6+3X14 Grape Bag"";PLET6314;Products;0.000000;0;0;1",,
"1438;https://mlicanada.com//f1109-6-tart-box-with-hinge-lid.jpg;""(F1109) 6 Tart Box with Hinge Lid"";PLPV01-200;Products;0.000000;0;0;1",,
"1439;https://mlicanada.com//plastic-box-for-6-tarts-hinge-lid.jpg;""Plastic box for 6 tarts Hinge-Lid"";PLPV01-300;Products;0.000000;0;0;1",,
"1440;https://mlicanada.com//2009-plastic-box-hinge-lid.jpg;""#2009 Plastic Box Hinge Lid"";PLPV02-200;Products;0.000000;0;0;1",,
"1441;https://mlicanada.com//op-700-15-plastic-sushi-party-tray-blk.jpg;""OP-700 15"""" Plastic Sushi Party Tray Blk"";PLPV03-100;Products;0.000000;0;0;1",,
"1442;https://mlicanada.com//15-plastic-flat-lid-clear.jpg;""15"""" Plastic Flat Lid  Clear"";PLPV03-Lid-100;Products;0.000000;0;0;1",,
"1443;https://mlicanada.com//op-600s-14-party-tray-round-black.jpg;""OP-600S 14"""" Party Tray Round Black"";PLPV04-100;Products;0.000000;0;0;1",,
"1444;https://mlicanada.com//party-tray-lid-14.jpg;""Party Tray Lid 14"""""";PLPV04-Lid-100;Products;0.000000;0;0;1",,
"1445;https://mlicanada.com//13-round-sushi-party-tray-black.jpg;""13"""" Round Sushi Party Tray Black"";PLPV05-100;Products;0.000000;0;0;1",,
"1446;https://mlicanada.com//v05-13-flat-lid-clear.jpg;""V05 13"""" Flat Lid Clear"";PLPV05-Lid-100;Products;0.000000;0;0;1",,
"1447;https://mlicanada.com//2001-plastic-box-hinge-lid.jpg;""#2001 Plastic Box Hinge Lid"";PLPV06-200;Products;0.000000;0;0;1",,
"1448;https://mlicanada.com//kw-04a-5-pet-box.jpg;""(KW-04A) 5"""" PET Box"";PLPV07-300;Products;0.000000;0;0;1",,
"1449;https://mlicanada.com//6-plastic-box-clear-hinge-lid.jpg;""6"""" Plastic Box Clear Hinge Lid"";PLPV07-400;Products;0.000000;0;0;1",,
"1450;https://mlicanada.com//plastic-hamburger-box-large.jpg;""Plastic Hamburger Box Large"";PLPV11;Products;0.000000;0;0;1",,
"1451;https://mlicanada.com//5-square-hamburger-box-hinge-lid.jpg;""5"""" Square Hamburger Box Hinge Lid"";PLPV12;Products;0.000000;0;0;1",,
"1452;https://mlicanada.com//lpv-20-plastic-cont-w-hinge-lid.jpg;""(LPV-20) Plastic Cont. w Hinge Lid"";PLPV20;Products;0.000000;0;0;1",,
"1453;https://mlicanada.com//v25-j044-clear-hinged-lid-tray.jpg;""(V25/J044) Clear Hinged Lid Tray"";PLPV25;Products;0.000000;0;0;1",,
"1457;https://mlicanada.com//4oz-sugarcane-sauce-cup-lid-36pk-50.jpg;""4oz Sugarcane Sauce Cup Lid (36pk *50)"";PLSPC4-Lid;Products;0.000000;0;0;1",,
"1458;https://mlicanada.com//pm150-paper-baking-mold-rec.jpg;""PM150   Paper Baking Mold   REC."";PM150;Products;0.000000;0;0;1",,
"1459;https://mlicanada.com//m155-paper-baking-mold-brown.jpg;""M155   Paper Baking Mold Brown"";PM155;Products;0.000000;0;0;1",,
"1460;https://mlicanada.com//paper-baking-mold-brown-rectangular.jpg;""Paper Baking Mold Brown Rectangular"";PM178;Products;0.000000;0;0;1",,
"1461;https://mlicanada.com//7-3-4-x-2-1-2-x-1-7-8-loaf-mould.jpg;""7 3/4 x 2 1/2 x 1 7/8 Loaf Mould"";PM200;Products;0.000000;0;0;1",,
"1462;https://mlicanada.com//paper-loaf-mold-7-3-4-x-2-1-2-x-1-7-8.jpg;""Paper Loaf Mold 7 3/4 x 2 1/2 x 1 7/8"""""";PM200-500;Products;0.000000;0;0;1",,
"1463;https://mlicanada.com//rect-baking-mold-brown-mini-loaf-5-x-2-3-4-x-2.jpg;""Rect. Baking Mold Brown Mini Loaf 5 x 2 3/4 x 2"";PM95;Products;0.000000;0;0;1",,
"1464;https://mlicanada.com//ch027-ice-cream-cup-blue.jpg;""CH027 Ice Cream Cup Blue"";PMCup027-Blue;Products;0.000000;0;0;1",,
"1465;https://mlicanada.com//ch027-ice-cream-cup-clear.jpg;""CH027 Ice Cream Cup Clear"";PMCup027-Clear;Products;0.000000;0;0;1",,
"1466;https://mlicanada.com//ch027-ice-cream-cup-green.jpg;""CH027 Ice Cream Cup Green"";PMCup027-Green;Products;0.000000;0;0;1",,
"1467;https://mlicanada.com//ch027-ice-cream-cup-orange.jpg;""CH027 Ice Cream Cup Orange"";PMCup027-Orange;Products;0.000000;0;0;1",,
"1468;https://mlicanada.com//ch027-ice-cream-cup-pink.jpg;""CH027 Ice Cream Cup Pink"";PMCup027-Pink;Products;0.000000;0;0;1",,
"1469;https://mlicanada.com//ch027-ice-cream-cup-purple.jpg;""CH027 Ice Cream Cup Purple"";PMCup027-Purple;Products;0.000000;0;0;1",,
"1470;https://mlicanada.com//ch027-ice-cream-cup-red.jpg;""CH027 Ice Cream Cup Red"";PMCup027-Red;Products;0.000000;0;0;1",,
"1471;https://mlicanada.com//28-plastic-cup.jpg;""#28 Plastic Cup"";PMCup028;Products;0.000000;0;0;1",,
"1472;https://mlicanada.com//32-plastic-cup.jpg;""#32 Plastic Cup"";PMCup032;Products;0.000000;0;0;1",,
"1473;https://mlicanada.com//jc47-ice-cream-cup.jpg;""JC47 Ice Cream Cup"";PMCup047;Products;0.000000;0;0;1",,
"1474;https://mlicanada.com//51-plastic-cup.jpg;""#51 Plastic Cup"";PMCup051;Products;0.000000;0;0;1",,
"1475;https://mlicanada.com//plastic-mousse-cup-7oz-500-cs.jpg;""Plastic mousse cup 7oz (500/cs)"";PMCup058;Products;0.000000;0;0;1",,
"1476;https://mlicanada.com//jelly-cup.jpg;""Jelly Cup"";PMCup29;Products;0.000000;0;0;1",,
"1478;https://mlicanada.com//plastic-dome-lid-for-mousse-cup-c012-square.jpg;""Plastic Dome Lid for Mousse Cup C012 Square"";PMCupC012-Lid;Products;0.000000;0;0;1",,
"1479;https://mlicanada.com//jc-02-round-mousse-cup-600pcs.jpg;""(JC-02) Round Mousse Cup (600pcs)"";PMCupC606;Products;0.000000;0;0;1",,
"1480;https://mlicanada.com//plastic-mousse-cup-winecupshapelid.jpg;""Plastic Mousse Cup WineCupShape+Lid"";PMCupHX-F;Products;0.000000;0;0;1",,
"1481;https://mlicanada.com//plastic-mousse-cup-winecupshapelid.jpg;""Plastic Mousse Cup WineCupShape+Lid"";PMCupHX-X;Products;0.000000;0;0;1",,
"1482;https://mlicanada.com//mousse-cup-cone-w-lid.jpg;""Mousse Cup Cone w/Lid"";PMCupKAY010;Products;0.000000;0;0;1",,
"1483;https://mlicanada.com//9x9x3-plastic-hinged-container-3-compartment.jpg;""9x9x3 Plastic Hinged container (3 Compartment)"";PML-93;Products;0.000000;0;0;1",,
"1484;https://mlicanada.com//9-x6-rectangular-pp-plastic-container.jpg;""9'x6' Rectangular PP Plastic Container"";PML-96;Products;0.000000;0;0;1",,
"1485;https://mlicanada.com//plastic-ice-cream-spoon-82mm-yellow.jpg;""Plastic Ice-cream Spoon 82mm Yellow"";PMS-003;Products;0.000000;0;0;1",,
"1486;https://mlicanada.com//pallet-wrap-330mmx450m-16mic.jpg;""Pallet Wrap 330mmx450M 16Mic"";PMXSF-13;Products;0.000000;0;0;1",,
"1487;https://mlicanada.com//pre-stretch-films-16-in-8-rolls-cs.jpg;""Pre-stretch Films 16 in (8 Rolls/cs)"";PMXSF-16;Products;0.000000;0;0;1",,
"1488;https://mlicanada.com//stretch-films-18-x-1500-.jpg;""Stretch Films 18"""" x 1500'"";PMXSF-18;Products;0.000000;0;0;1",,
"1489;https://mlicanada.com//10x24-plain-plastic-bread-bag.jpg;""10x24"""" Plain Plastic Bread Bag"";PNIPBB1024;Products;0.000000;0;0;1",,
"1490;https://mlicanada.com//8-oz-dessert-cup.jpg;""8 oz Dessert Cup"";POI55088;Products;0.000000;0;0;1",,
"1491;https://mlicanada.com//dome-lid-for-55086-55088-no-hole.jpg;""Dome lid for 55086/55088 No Hole"";POI55908;Products;0.000000;0;0;1",,
"1492;https://mlicanada.com//6oz-pudding-cup.jpg;""6oz Pudding Cup"";POl55086;Products;0.000000;0;0;1",,
"1493;https://mlicanada.com//pp025-6x10-clear-bag.jpg;""PP025 6x10 Clear Bag"";PP16x10;Products;0.000000;0;0;1",,
"1494;https://mlicanada.com//pp1-plastic-bag-6x9.jpg;""PP1 Plastic Bag 6x9"";PP16x9;Products;0.000000;0;0;1",,
"1495;https://mlicanada.com//pp2-bag-5x8.jpg;""PP2 Bag 5x8"";PP25x8;Products;0.000000;0;0;1",,
"1496;https://mlicanada.com//14-piping-bag-thick.jpg;""14"""" Piping Bag Thick"";PPBag1400CC;Products;0.000000;0;0;1",,
"1497;https://mlicanada.com//16-piping-bag.jpg;""16"""" Piping Bag"";PPBag16;Products;0.000000;0;0;1",,
"1498;https://mlicanada.com//18-piping-bag-thick-medium-46x26.jpg;""18"""" Piping Bag Thick Medium (46x26)"";PPBag1800CC;Products;0.000000;0;0;1",,
"1499;https://mlicanada.com//20-x-22-clear-reg-garbage-bag.jpg;""20 X 22 Clear Reg. Garbage Bag"";PPI2022CR;Products;0.000000;0;0;1",,
"1500;https://mlicanada.com//22x24-black-regular-garbage-bag.jpg;""22x24 Black Regular garbage bag"";PPI2224BR;Products;0.000000;0;0;1",,
"1501;https://mlicanada.com//22x24-clear-regular-garbage-bag.jpg;""22x24 Clear Regular garbage bag"";PPI2224CR;Products;0.000000;0;0;1",,
"1502;https://mlicanada.com//22x24-white-regular-garbage-bag.jpg;""22x24 White Regular garbage bag"";PPI2224WR;Products;0.000000;0;0;1",,
"1503;https://mlicanada.com//26x36-black-regular-garbage-bag.jpg;""26x36 Black Regular garbage bag"";PPI2636BR;Products;0.000000;0;0;1",,
"1504;https://mlicanada.com//26x36-black-strong-garbage-bag.jpg;""26x36 Black Strong garbage bag"";PPI2636BS;Products;0.000000;0;0;1",,
"1505;https://mlicanada.com//26-x-36-clear-reg-plastic-bag.jpg;""26 x 36 Clear Reg. Plastic Bag"";PPI2636CR;Products;0.000000;0;0;1",,
"1506;https://mlicanada.com//26x36-clear-strong-garbage-bag.jpg;""26x36 Clear Strong garbage bag"";PPI2636CS;Products;0.000000;0;0;1",,
"1507;https://mlicanada.com//30x38-black-regular-garbage-bag.jpg;""30x38 Black Regular Garbage Bag"";PPI3038BR;Products;0.000000;0;0;1",,
"1508;https://mlicanada.com//30x38-black-strong-garbage-bag.jpg;""30x38 Black Strong garbage bag"";PPI3038BS;Products;0.000000;0;0;1",,
"1509;https://mlicanada.com//30x38-black-ex-strong-garbage-bag.jpg;""30x38 Black Ex-Strong Garbage Bag"";PPI3038BX;Products;0.000000;0;0;1",,
"1510;https://mlicanada.com//30x38-clear-regular-garbage-bag-250-cs.jpg;""30x38 Clear Regular garbage bag (250/cs)"";PPI3038CR;Products;0.000000;0;0;1",,
"1511;https://mlicanada.com//30x38-clear-strong.jpg;""30x38 Clear Strong"";PPI3038CS;Products;0.000000;0;0;1",,
"1512;https://mlicanada.com//35x50-black-reg-garbage-bag.jpg;""35x50 Black Reg. garbage bag"";PPI3550BR;Products;0.000000;0;0;1",,
"1513;https://mlicanada.com//35x50-black-strong-garbage-bag.jpg;""35x50 Black Strong garbage bag"";PPI3550BS;Products;0.000000;0;0;1",,
